# load the base data ../data/movielens/movielens_base.fvecs, 
# load the queries ../data/movielens/movielens_query.fvecs, 
# load the ground truth ../data/movielens/50_movielens_product_groundtruth.ivecs
# ranking metric product
# AQ, M: 4, Ks : 256, code_dtype: <class 'numpy.int32'>
# compress items
# Mean AQ quantization error: 0.055647
# sorting items
# searching!
expected items, overall time, avg recall, avg precision, avg error, avg items
1, 0, 0.01988, 0.9939999999999999, 0, 1
2, 0, 0.03948, 0.987, 0, 2
4, 0, 0.07742, 0.96775, 0, 4
8, 0, 0.1465, 0.9156249999999999, 0, 8
16, 0, 0.26442, 0.8263125, 0, 16
32, 0, 0.43866, 0.68540625, 0, 32
64, 0, 0.63682, 0.497515625, 0, 64
128, 0, 0.79716, 0.311390625, 0, 128
256, 0, 0.89974, 0.17573046875, 0, 256
512, 0, 0.95744, 0.0935, 0, 512
1024, 0, 0.98414, 0.0480537109375, 0, 1024
2048, 0, 0.9956, 0.024306640625, 0, 2048
4096, 0, 0.99976, 0.0122041015625, 0, 4096
8192, 0, 1.0, 0.006103515625, 0, 8192
16384, 0, 1.0, 0.004682963379226374, 0, 10677
