# load the base data ../data/yahoomusic/yahoomusic_base.fvecs, 
# load the queries ../data/yahoomusic/yahoomusic_query.fvecs, 
# load the ground truth ../data/yahoomusic/1_yahoomusic_product_groundtruth.ivecs
# ranking metric product
# AQ, M: 4, Ks : 256, code_dtype: <class 'numpy.int32'>
# compress items
# Mean AQ quantization error: 0.113644
# sorting items
# searching!
expected items, overall time, avg recall, avg precision, avg error, avg items
1, 0, 0.119, 0.119, 0, 1
2, 0, 0.191, 0.0955, 0, 2
4, 0, 0.28, 0.07, 0, 4
8, 0, 0.411, 0.051375, 0, 8
16, 0, 0.55, 0.034375, 0, 16
32, 0, 0.679, 0.02121875, 0, 32
64, 0, 0.794, 0.01240625, 0, 64
128, 0, 0.902, 0.007046875, 0, 128
256, 0, 0.965, 0.00376953125, 0, 256
512, 0, 0.988, 0.0019296875, 0, 512
1024, 0, 0.998, 0.000974609375, 0, 1024
2048, 0, 0.999, 0.00048779296875, 0, 2048
4096, 0, 1.0, 0.000244140625, 0, 4096
8192, 0, 1.0, 0.0001220703125, 0, 8192
16384, 0, 1.0, 6.103515625e-05, 0, 16384
32768, 0, 1.0, 3.0517578125e-05, 0, 32768
65536, 0, 1.0, 1.52587890625e-05, 0, 65536
131072, 0, 1.0, 7.62939453125e-06, 0, 131072
262144, 0, 1.0, 7.313362976831266e-06, 0, 136736
