# load the base data ../data/yahoomusic/yahoomusic_base.fvecs, 
# load the queries ../data/yahoomusic/yahoomusic_query.fvecs, 
# load the ground truth ../data/yahoomusic/50_yahoomusic_product_groundtruth.ivecs
# ranking metric product
# OPQ, M: 4, Ks : 256, code_dtype: <class 'numpy.uint8'>
#    Training the subspace: 0 / 4, 0 -> 75
#    Training the subspace: 1 / 4, 75 -> 150
#    Training the subspace: 2 / 4, 150 -> 225
#    Training the subspace: 3 / 4, 225 -> 300
# layer: 0,  residual average norm : 0.4523766338825226 max norm: 1.6545469760894775 min norm: 0.11904457211494446
# compress items
# sorting items
# searching!
expected items, overall time, avg recall, avg precision, avg error, avg items
1, 0, 0.01284, 0.642, 0, 1
2, 0, 0.024620000000000003, 0.6155, 0, 2
4, 0, 0.0454, 0.5675, 0, 4
8, 0, 0.08428000000000001, 0.52675, 0, 8
16, 0, 0.15114, 0.47231249999999997, 0, 16
32, 0, 0.25186, 0.39353124999999994, 0, 32
64, 0, 0.39618000000000003, 0.309515625, 0, 64
128, 0, 0.5676599999999999, 0.22174218749999997, 0, 128
256, 0, 0.7369199999999999, 0.1439296875, 0, 256
512, 0, 0.87588, 0.08553515625, 0, 512
1024, 0, 0.9558, 0.046669921875, 0, 1024
2048, 0, 0.9879000000000001, 0.02411865234375, 0, 2048
4096, 0, 0.99732, 0.01217431640625, 0, 4096
8192, 0, 0.9994, 0.006099853515625, 0, 8192
16384, 0, 0.99992, 0.003051513671875, 0, 16384
32768, 0, 1.0, 0.00152587890625, 0, 32768
65536, 0, 1.0, 0.000762939453125, 0, 65536
131072, 0, 1.0, 0.0003814697265625, 0, 131072
262144, 0, 1.0, 0.0003656681488415633, 0, 136736
