# load the base data ../data/yahoomusic/yahoomusic_base.fvecs, 
# load the queries ../data/yahoomusic/yahoomusic_query.fvecs, 
# load the ground truth ../data/yahoomusic/50_yahoomusic_product_groundtruth.ivecs
# ranking metric product
# AQ, M: 4, Ks : 256, code_dtype: <class 'numpy.int32'>
# compress items
# Mean AQ quantization error: 0.113644
# sorting items
# searching!
expected items, overall time, avg recall, avg precision, avg error, avg items
1, 0, 0.01734, 0.8670000000000001, 0, 1
2, 0, 0.033, 0.8250000000000001, 0, 2
4, 0, 0.06298, 0.7872499999999999, 0, 4
8, 0, 0.11689999999999999, 0.730625, 0, 8
16, 0, 0.20652, 0.645375, 0, 16
32, 0, 0.3443, 0.53796875, 0, 32
64, 0, 0.52594, 0.41089062499999995, 0, 64
128, 0, 0.71636, 0.279828125, 0, 128
256, 0, 0.8702, 0.1699609375, 0, 256
512, 0, 0.95462, 0.093224609375, 0, 512
1024, 0, 0.9883799999999999, 0.0482607421875, 0, 1024
2048, 0, 0.9973000000000001, 0.02434814453125, 0, 2048
4096, 0, 0.99966, 0.012202880859375, 0, 4096
8192, 0, 0.9998999999999999, 0.0061029052734375, 0, 8192
16384, 0, 1.0, 0.0030517578125, 0, 16384
32768, 0, 1.0, 0.00152587890625, 0, 32768
65536, 0, 1.0, 0.000762939453125, 0, 65536
131072, 0, 1.0, 0.0003814697265625, 0, 131072
262144, 0, 1.0, 0.0003656681488415633, 0, 136736
