# load the base data ../data/yahoomusic/yahoomusic_base.fvecs, 
# load the queries ../data/yahoomusic/yahoomusic_query.fvecs, 
# load the ground truth ../data/yahoomusic/50_yahoomusic_product_groundtruth.ivecs
# ranking metric product
# NormPQ, percentiles: 256, quantize: AQ, M: 1, Ks : 256, code_dtype: <class 'numpy.int32'>
# compress items
# Mean AQ quantization error: 0.112699
# sorting items
# searching!
expected items, overall time, avg recall, avg precision, avg error, avg items
1, 0, 0.01006, 0.503, 0, 1
2, 0, 0.02008, 0.502, 0, 2
4, 0, 0.03976, 0.49699999999999994, 0, 4
8, 0, 0.07298, 0.456125, 0, 8
16, 0, 0.13448000000000002, 0.42025000000000007, 0, 16
32, 0, 0.23616, 0.369, 0, 32
64, 0, 0.38295999999999997, 0.2991875, 0, 64
128, 0, 0.5575800000000001, 0.21780468750000004, 0, 128
256, 0, 0.72222, 0.14105859375, 0, 256
512, 0, 0.8529800000000001, 0.083298828125, 0, 512
1024, 0, 0.93428, 0.045619140625, 0, 1024
2048, 0, 0.97762, 0.02386767578125, 0, 2048
4096, 0, 0.99436, 0.01213818359375, 0, 4096
8192, 0, 0.99898, 0.0060972900390625, 0, 8192
16384, 0, 0.99994, 0.00305157470703125, 0, 16384
32768, 0, 1.0, 0.00152587890625, 0, 32768
65536, 0, 1.0, 0.000762939453125, 0, 65536
131072, 0, 1.0, 0.0003814697265625, 0, 131072
262144, 0, 1.0, 0.0003656681488415633, 0, 136736
