# load the base data ../data/yahoomusic/yahoomusic_base.fvecs, 
# load the queries ../data/yahoomusic/yahoomusic_query.fvecs, 
# load the ground truth ../data/yahoomusic/50_yahoomusic_product_groundtruth.ivecs
# ranking metric product
# AQ, M: 8, Ks : 256, code_dtype: <class 'numpy.int32'>
# compress items
# Mean AQ quantization error: 0.042340
# sorting items
# searching!
expected items, overall time, avg recall, avg precision, avg error, avg items
1, 0, 0.01962, 0.9809999999999999, 0, 1
2, 0, 0.03904, 0.976, 0, 2
4, 0, 0.07726, 0.9657499999999999, 0, 4
8, 0, 0.15072, 0.942, 0, 8
16, 0, 0.28452, 0.8891249999999999, 0, 16
32, 0, 0.49506, 0.77353125, 0, 32
64, 0, 0.7416800000000001, 0.5794375, 0, 64
128, 0, 0.91192, 0.35621875, 0, 128
256, 0, 0.97884, 0.1911796875, 0, 256
512, 0, 0.99566, 0.097232421875, 0, 512
1024, 0, 0.9988800000000001, 0.0487734375, 0, 1024
2048, 0, 0.99968, 0.02440625, 0, 2048
4096, 0, 0.99988, 0.01220556640625, 0, 4096
8192, 0, 0.99996, 0.006103271484375, 0, 8192
16384, 0, 1.0, 0.0030517578125, 0, 16384
32768, 0, 1.0, 0.00152587890625, 0, 32768
65536, 0, 1.0, 0.000762939453125, 0, 65536
131072, 0, 1.0, 0.0003814697265625, 0, 131072
262144, 0, 1.0, 0.0003656681488415633, 0, 136736
