# load the base data ../data/yahoomusic/yahoomusic_base.fvecs, 
# load the queries ../data/yahoomusic/yahoomusic_query.fvecs, 
# load the ground truth ../data/yahoomusic/10_yahoomusic_product_groundtruth.ivecs
# ranking metric product
# Subspace PQ, M: 16, Ks : 256, code_dtype: <class 'numpy.uint8'>
#    Training the subspace: 0 / 16, 0 -> 19
#    Training the subspace: 1 / 16, 19 -> 38
#    Training the subspace: 2 / 16, 38 -> 57
#    Training the subspace: 3 / 16, 57 -> 76
#    Training the subspace: 4 / 16, 76 -> 95
#    Training the subspace: 5 / 16, 95 -> 114
#    Training the subspace: 6 / 16, 114 -> 133
#    Training the subspace: 7 / 16, 133 -> 152
#    Training the subspace: 8 / 16, 152 -> 171
#    Training the subspace: 9 / 16, 171 -> 190
#    Training the subspace: 10 / 16, 190 -> 209
#    Training the subspace: 11 / 16, 209 -> 228
#    Training the subspace: 12 / 16, 228 -> 246
#    Training the subspace: 13 / 16, 246 -> 264
#    Training the subspace: 14 / 16, 264 -> 282
#    Training the subspace: 15 / 16, 282 -> 300
# layer: 0,  residual average norm : 0.5895659327507019 max norm: 1.5393879413604736 min norm: 0.1506464183330536
# compress items
# sorting items
# searching!
expected items, overall time, avg recall, avg precision, avg error, avg items
1, 0, 0.0252, 0.252, 0, 1
2, 0, 0.0485, 0.2425, 0, 2
4, 0, 0.08499999999999999, 0.21249999999999997, 0, 4
8, 0, 0.14250000000000002, 0.17812500000000003, 0, 8
16, 0, 0.2306, 0.144125, 0, 16
32, 0, 0.3411, 0.10659375, 0, 32
64, 0, 0.4821, 0.075328125, 0, 64
128, 0, 0.6355999999999999, 0.04965625, 0, 128
256, 0, 0.7815000000000001, 0.030527343750000005, 0, 256
512, 0, 0.8981, 0.017541015625, 0, 512
1024, 0, 0.9653, 0.0094267578125, 0, 1024
2048, 0, 0.9904999999999999, 0.00483642578125, 0, 2048
4096, 0, 0.9978, 0.00243603515625, 0, 4096
8192, 0, 0.9999, 0.0012205810546875, 0, 8192
16384, 0, 1.0, 0.0006103515625, 0, 16384
32768, 0, 1.0, 0.00030517578125, 0, 32768
65536, 0, 1.0, 0.000152587890625, 0, 65536
131072, 0, 1.0, 7.62939453125e-05, 0, 131072
262144, 0, 1.0, 7.313362976831266e-05, 0, 136736
