# load the base data ../data/yahoomusic/yahoomusic_base.fvecs, 
# load the queries ../data/yahoomusic/yahoomusic_query.fvecs, 
# load the ground truth ../data/yahoomusic/10_yahoomusic_product_groundtruth.ivecs
# ranking metric product
# Subspace PQ, M: 8, Ks : 256, code_dtype: <class 'numpy.uint8'>
#    Training the subspace: 0 / 8, 0 -> 38
#    Training the subspace: 1 / 8, 38 -> 76
#    Training the subspace: 2 / 8, 76 -> 114
#    Training the subspace: 3 / 8, 114 -> 152
#    Training the subspace: 4 / 8, 152 -> 189
#    Training the subspace: 5 / 8, 189 -> 226
#    Training the subspace: 6 / 8, 226 -> 263
#    Training the subspace: 7 / 8, 263 -> 300
# layer: 0,  residual average norm : 0.6196467280387878 max norm: 1.6882262229919434 min norm: 0.13293686509132385
# compress items
# sorting items
# searching!
expected items, overall time, avg recall, avg precision, avg error, avg items
1, 0, 0.013099999999999997, 0.13099999999999998, 0, 1
2, 0, 0.022600000000000002, 0.11300000000000002, 0, 2
4, 0, 0.041299999999999996, 0.10325, 0, 4
8, 0, 0.07610000000000001, 0.09512500000000002, 0, 8
16, 0, 0.1292, 0.08075, 0, 16
32, 0, 0.2107, 0.06584375, 0, 32
64, 0, 0.31839999999999996, 0.049749999999999996, 0, 64
128, 0, 0.44870000000000004, 0.0350546875, 0, 128
256, 0, 0.6116, 0.023890625000000002, 0, 256
512, 0, 0.7824, 0.01528125, 0, 512
1024, 0, 0.8986000000000001, 0.008775390625, 0, 1024
2048, 0, 0.9669000000000001, 0.00472119140625, 0, 2048
4096, 0, 0.9923, 0.002422607421875, 0, 4096
8192, 0, 0.9986999999999999, 0.0012191162109374998, 0, 8192
16384, 0, 1.0, 0.0006103515625, 0, 16384
32768, 0, 1.0, 0.00030517578125, 0, 32768
65536, 0, 1.0, 0.000152587890625, 0, 65536
131072, 0, 1.0, 7.62939453125e-05, 0, 131072
262144, 0, 1.0, 3.814697265625e-05, 0, 262144
