# load the base data ../data/yahoomusic/yahoomusic_base.fvecs, 
# load the queries ../data/yahoomusic/yahoomusic_query.fvecs, 
# load the ground truth ../data/yahoomusic/10_yahoomusic_product_groundtruth.ivecs
# ranking metric product
# NormPQ, percentiles: 256, quantize: AQ, M: 1, Ks : 256, code_dtype: <class 'numpy.int32'>
# Mean AQ quantization error: 0.112077
# compress items
# Mean AQ quantization error: 0.112444
# sorting items
# searching!
expected items, overall time, avg recall, avg precision, avg error, avg items
1, 0, 0.032, 0.32, 0, 1
2, 0, 0.05790000000000001, 0.28950000000000004, 0, 2
4, 0, 0.1046, 0.2615, 0, 4
8, 0, 0.1765, 0.220625, 0, 8
16, 0, 0.2743, 0.1714375, 0, 16
32, 0, 0.4201, 0.13128125, 0, 32
64, 0, 0.5861000000000001, 0.09157812500000001, 0, 64
128, 0, 0.7397, 0.0577890625, 0, 128
256, 0, 0.8530999999999999, 0.033324218749999995, 0, 256
512, 0, 0.9291999999999999, 0.0181484375, 0, 512
1024, 0, 0.9703999999999999, 0.009476562499999999, 0, 1024
2048, 0, 0.9892, 0.004830078125, 0, 2048
4096, 0, 0.9971000000000001, 0.002434326171875, 0, 4096
8192, 0, 0.9995, 0.0012200927734375001, 0, 8192
16384, 0, 0.9997, 0.00061016845703125, 0, 16384
32768, 0, 1.0, 0.00030517578125, 0, 32768
65536, 0, 1.0, 0.000152587890625, 0, 65536
131072, 0, 1.0, 7.62939453125e-05, 0, 131072
262144, 0, 1.0, 3.814697265625e-05, 0, 262144
