# load the base data ../data/yahoomusic/yahoomusic_base.fvecs, 
# load the queries ../data/yahoomusic/yahoomusic_query.fvecs, 
# load the ground truth ../data/yahoomusic/10_yahoomusic_product_groundtruth.ivecs
# ranking metric product
# AQ, M: 2, Ks : 256, code_dtype: <class 'numpy.int32'>
# compress items
# Mean AQ quantization error: 0.260207
# sorting items
# searching!
expected items, overall time, avg recall, avg precision, avg error, avg items
1, 0, 0.017099999999999997, 0.17099999999999999, 0, 1
2, 0, 0.031100000000000003, 0.15550000000000003, 0, 2
4, 0, 0.0536, 0.134, 0, 4
8, 0, 0.08920000000000002, 0.11150000000000002, 0, 8
16, 0, 0.1484, 0.09275, 0, 16
32, 0, 0.2402, 0.0750625, 0, 32
64, 0, 0.3713, 0.058015625, 0, 64
128, 0, 0.5325, 0.041601562499999994, 0, 128
256, 0, 0.7004000000000001, 0.027359375000000005, 0, 256
512, 0, 0.8398, 0.01640234375, 0, 512
1024, 0, 0.9343, 0.0091240234375, 0, 1024
2048, 0, 0.9785, 0.00477783203125, 0, 2048
4096, 0, 0.995, 0.00242919921875, 0, 4096
8192, 0, 0.9997999999999999, 0.001220458984375, 0, 8192
16384, 0, 1.0, 0.0006103515625, 0, 16384
32768, 0, 1.0, 0.00030517578125, 0, 32768
65536, 0, 1.0, 0.000152587890625, 0, 65536
131072, 0, 1.0, 7.62939453125e-05, 0, 131072
262144, 0, 1.0, 3.814697265625e-05, 0, 262144
