# load the base data ../data/yahoomusic/yahoomusic_base.fvecs, 
# load the queries ../data/yahoomusic/yahoomusic_query.fvecs, 
# load the ground truth ../data/yahoomusic/10_yahoomusic_product_groundtruth.ivecs
# ranking metric product
# Subspace PQ, M: 2, Ks : 256, code_dtype: <class 'numpy.uint8'>
#    Training the subspace: 0 / 2, 0 -> 150
#    Training the subspace: 1 / 2, 150 -> 300
# layer: 0,  residual average norm : 0.6372414231300354 max norm: 1.8129827976226807 min norm: 0.12892095744609833
# compress items
# sorting items
# searching!
expected items, overall time, avg recall, avg precision, avg error, avg items
1, 0, 0.007, 0.07, 0, 1
2, 0, 0.010799999999999999, 0.05399999999999999, 0, 2
4, 0, 0.018299999999999997, 0.04574999999999999, 0, 4
8, 0, 0.029800000000000004, 0.037250000000000005, 0, 8
16, 0, 0.0469, 0.0293125, 0, 16
32, 0, 0.0793, 0.024781249999999998, 0, 32
64, 0, 0.1381, 0.021578125, 0, 64
128, 0, 0.24559999999999998, 0.0191875, 0, 128
256, 0, 0.398, 0.015546875000000002, 0, 256
512, 0, 0.6073999999999999, 0.01186328125, 0, 512
1024, 0, 0.7757000000000001, 0.0075751953125000005, 0, 1024
2048, 0, 0.8986, 0.0043876953124999995, 0, 2048
4096, 0, 0.9642000000000001, 0.0023540039062500003, 0, 4096
8192, 0, 0.9913000000000001, 0.0012100830078125, 0, 8192
16384, 0, 0.9985000000000002, 0.0006094360351562501, 0, 16384
32768, 0, 0.9997, 0.000305084228515625, 0, 32768
65536, 0, 1.0, 0.000152587890625, 0, 65536
131072, 0, 1.0, 7.62939453125e-05, 0, 131072
262144, 0, 1.0, 3.814697265625e-05, 0, 262144
