# load the base data ../data/yahoomusic/yahoomusic_base.fvecs, 
# load the queries ../data/yahoomusic/yahoomusic_query.fvecs, 
# load the ground truth ../data/yahoomusic/10_yahoomusic_product_groundtruth.ivecs
# ranking metric product
# AQ, M: 4, Ks : 256, code_dtype: <class 'numpy.int32'>
# compress items
# Mean AQ quantization error: 0.113606
# sorting items
# searching!
expected items, overall time, avg recall, avg precision, avg error, avg items
1, 0, 0.0498, 0.498, 0, 1
2, 0, 0.0891, 0.4455, 0, 2
4, 0, 0.15419999999999998, 0.38549999999999995, 0, 4
8, 0, 0.2525, 0.315625, 0, 8
16, 0, 0.38769999999999993, 0.24231249999999996, 0, 16
32, 0, 0.5401, 0.16878125, 0, 32
64, 0, 0.708, 0.110625, 0, 64
128, 0, 0.8476, 0.06621875, 0, 128
256, 0, 0.9385, 0.03666015625, 0, 256
512, 0, 0.9815999999999999, 0.019171874999999998, 0, 512
1024, 0, 0.9945, 0.0097119140625, 0, 1024
2048, 0, 0.9985, 0.004875488281250001, 0, 2048
4096, 0, 0.9999, 0.002441162109375, 0, 4096
8192, 0, 0.9999, 0.0012205810546875, 0, 8192
16384, 0, 1.0, 0.0006103515625, 0, 16384
32768, 0, 1.0, 0.00030517578125, 0, 32768
65536, 0, 1.0, 0.000152587890625, 0, 65536
131072, 0, 1.0, 7.62939453125e-05, 0, 131072
262144, 0, 1.0, 3.814697265625e-05, 0, 262144
